Year,State,State Abbr,District,Democratic Votes,Republican Votes,Total Votes,Democratic Percentage,Republican Percentage,Voting Eligible Male,Voting Eligible Female,Voting Eligible Population,Total Population,Voter Turnout,Median Age,White,White (non Hispanic or Latino),Hispanic or Latino,Black,American Indian,Asian,Pacific,Multiracial,Male,Female,Not a citizen,Male 18+ birthright,Male 18+ bloodright,Male 18+ naturalized,Male 18+ not citizen,Female 18+ birthright,Female 18+ bloodright,Female 18+ naturalized,Female 18+ not citizen,Less than HS,HS grad,Some college,Bachelor's degree,Graduate degree,Total income,No income,Median income,Total poverty,Income below poverty (White male),Income below poverty (White female),Income above poverty (White male),Income above poverty (White female),Income below poverty (Black male),Income below poverty (Black female),Income above poverty (Black male),Income above poverty (Black female),State FIPS
2016,California,CA,41,128164,69159,197323,64.95,35.05,298322,313500,611822,739304,32.25,30.6,399192,179319,433123,69152,5971,40162,2559,29486,365564,373740,102724,177445,84592,36285,48307,185202,88137,40161,47976,110645,117152,133948,46483,27506,572492,130345,23672,724936,31291,34434,164527,162542,7123,7585,25056,28168,6
2016,California,CA,42,104689,149547,254236,41.18,58.82,312405,323234,635639,761341,40.0,34.8,508737,333321,289227,40769,5090,69397,2816,41018,378469,382872,67861,203219,69737,39449,30288,206077,75040,42117,32923,68092,119923,176866,77356,40008,591547,122139,30248,753582,24062,29368,226625,224623,2364,2415,17651,17006,6
2016,California,CA,43,167017,52499,219516,76.08,23.92,302684,340253,642937,719530,34.14,34.7,255533,105355,336407,164990,3690,90941,3512,37069,346935,372595,123972,153516,103917,45251,58666,175706,111558,52989,58569,107804,106458,137714,80737,35703,572633,105612,24413,711300,19727,22716,107096,101945,15079,22031,56313,70101,6
2016,California,CA,44,178413,0,178413,100.0,0.0,295536,319798,615334,721109,28.99,31.3,325604,47836,504911,114539,7011,41374,4487,26716,353860,367249,146161,132168,116347,47021,69326,146334,120966,52498,68468,158302,108552,111791,38003,14002,552126,123774,20425,713249,33927,39548,126909,120686,11765,15614,39798,45686,6
2016,California,CA,45,129231,182618,311849,41.44,58.56,334947,371412,706359,749687,44.15,39.1,473936,391671,138272,14313,2047,176190,1737,33630,366784,382903,89658,187938,93131,53878,39253,195810,108056,67546,40510,32526,65399,139999,166248,107036,615456,103033,41503,740105,14621,19110,216974,218230,728,792,6871,5586,6
2016,California,CA,46,164593,0,164593,100.0,0.0,317602,321676,639278,726307,25.75,31.5,432381,132172,482148,11811,3825,90433,2413,16770,364035,362272,185187,126994,139300,51308,87992,125543,141013,55120,85893,152066,105552,110464,58044,20372,565092,117423,22377,709356,36121,42957,175621,165941,1160,1245,4285,4381,6
2016,California,CA,47,154759,88109,242868,63.72,36.28,323454,345090,668544,716958,36.33,36.5,394222,227015,253438,53116,6987,156605,5294,34976,353742,363216,94093,172085,97455,53914,43541,175608,106807,62675,44132,88334,93775,150536,95163,50316,582875,105439,27504,709224,29441,32140,165170,163072,6058,5783,19811,20630,6
2016,California,CA,48,127715,178701,306416,41.68,58.32,333297,354364,687661,723983,44.56,41.0,489761,406202,154090,8496,2768,129863,2421,29865,357467,366516,67088,202841,80337,50119,30218,204254,90903,59207,31696,55366,77508,156560,146506,82399,604621,89228,37068,719976,18069,20546,223850,224878,402,461,4072,3377,6
2016,California,CA,49,154267,155888,310155,49.74,50.26,313491,310903,624394,729768,49.67,37.1,576703,447748,189492,19627,3334,48413,2668,30773,369299,360469,60043,228519,55908,29064,26844,212653,63690,34560,29130,47000,77853,151247,127595,80353,587013,93114,33506,708487,25722,29863,252559,252905,1447,1280,8419,6624,6
2016,California,CA,50,103646,179937,283583,36.55,63.45,301766,317008,618774,736001,45.83,36.9,575948,419811,224935,20671,8441,40601,2812,38679,364819,371182,78614,208759,63799,29208,34591,210920,71834,34254,37580,70767,110588,172977,87579,43172,586605,100499,29009,728360,35106,39366,248846,247199,1745,1696,9071,7451,6
2016,California,CA,51,145162,54362,199524,72.75,27.25,317064,326225,643289,730710,31.02,31.5,473540,97500,512166,49044,5190,60636,2459,28865,369350,361360,139364,160766,108025,48273,59752,138052,129078,59095,69983,141222,109955,131975,44436,16738,569441,130316,19994,698828,46598,57098,178353,175153,4815,6640,15821,14616,6
2016,California,CA,52,181253,139403,320656,56.53,43.47,343305,348869,692174,742154,46.33,36.3,515122,435862,105672,22613,3735,146427,2399,36881,373517,368637,74642,223572,76897,42836,34061,209813,86361,52695,33666,24974,62103,135358,166338,125754,621368,87881,40579,720917,20681,22508,230878,224711,1753,1760,9019,7778,6
2016,California,CA,53,198988,97968,296956,67.01,32.99,337690,352030,689720,753024,43.05,34.9,491382,305669,252384,61894,4117,100982,5675,45531,376528,376496,77130,221436,74353,41901,32452,210582,90098,51350,38748,58305,96168,172673,119223,66184,622142,94514,31646,743073,28081,33035,215389,207606,5587,5546,26809,23093,6
2016,Colorado,CO,1,257254,105030,379036,67.87,27.71,327698,333284,660982,786253,57.34,34.8,618745,452415,219694,67170,6787,26571,468,26599,393201,393052,74090,255432,54179,18087,36092,261707,51511,20066,31445,68881,99583,133979,155686,96353,645164,70313,32901,773410,39231,41277,266627,261815,8705,9701,24436,22629,8
2016,Colorado,CO,2,260175,170001,457312,56.89,37.17,321072,320716,641788,771980,71.26,37.4,697709,640659,80545,6833,3382,24209,793,22037,389221,382759,31957,283360,26605,11107,15498,281856,26160,12700,13460,19498,81452,139157,160924,112977,644849,61737,32270,751506,34969,37304,308085,300131,658,576,3151,1954,8
2016,Colorado,CO,3,150914,204220,374037,40.35,54.6,289301,290479,579780,727398,64.51,39.8,642449,517155,177350,7407,15987,5115,858,18711,365564,361834,30105,262665,20357,6279,14078,261050,21719,7710,14009,51454,135938,162995,97492,50818,593173,64738,25996,710613,42277,49106,272782,264872,1073,1107,2080,1761,8
2016,Colorado,CO,4,123642,248230,390633,31.65,63.55,294391,293081,587472,764153,66.49,36.9,682870,555652,166118,10764,6069,13520,718,21211,385343,378810,38183,256136,28351,9904,18447,255345,26827,10909,15918,48862,119209,162168,111606,56355,599464,74858,31488,744784,28728,36315,303910,298715,1059,783,3683,2742,8
2016,Colorado,CO,5,111676,225445,361993,30.85,62.28,304028,298917,602945,761749,60.04,35.4,622926,550105,117206,43579,4786,18640,2369,38894,388121,373628,24267,274723,20178,9127,11051,257511,26450,14956,11494,32150,110974,181050,106059,67132,609727,75359,29522,731690,26905,33030,272221,268391,3560,3499,17110,15398,8
2016,Colorado,CO,6,160372,191626,376417,42.6,50.91,300788,320451,621239,779950,60.59,36.0,578593,484390,154113,71675,4650,44987,1553,32233,384026,395924,67298,229273,50770,20745,30025,239854,55172,25425,29747,41328,102678,155448,137340,74825,609121,75513,35200,772355,17649,23823,263347,268106,6714,7234,28840,27950,8
2016,Colorado,CO,7,199758,144066,362010,55.18,39.8,303410,311665,615075,767812,58.86,36.0,673766,495751,217266,11921,8499,24481,682,24050,384160,383652,51862,252165,38009,13236,24773,257196,38553,15916,22637,61518,130199,162099,105846,56317,615136,66915,31922,756699,31503,39059,299225,294814,1229,1009,4902,4093,8
2016,Connecticut,CT,1,200686,105674,312923,64.13,33.77,291603,326350,617953,715145,50.64,40.6,504828,446102,114366,108646,2197,35192,290,24703,344346,370799,50356,217843,48476,25284,23192,241890,53295,31165,22130,53653,135532,127640,103695,77357,589979,66186,34763,700387,17634,22615,221123,233178,9653,10675,40339,45410,9
2016,Connecticut,CT,2,208818,111149,330248,63.23,33.66,294423,299935,594358,709761,55.56,41.5,614744,584158,56080,27829,2696,23272,100,24743,355709,354052,22035,260208,22428,11787,10641,260317,24621,14997,9624,38962,144143,136756,94402,72350,595491,58611,32932,669249,18308,23633,271723,273691,2161,2302,9262,8191,9
2016,Connecticut,CT,3,207515,95786,309358,67.08,30.96,289453,324493,613946,715345,50.39,39.6,528774,470873,103787,97746,1750,30447,167,19238,343687,371658,45273,229412,40772,19269,21503,258600,42987,22906,20081,47145,149198,121754,94487,81608,599259,71531,32266,690370,18889,24951,228542,238612,8880,12252,35195,38514,9
2016,Connecticut,CT,4,187811,125724,313535,59.9,40.1,296859,327244,624103,733754,50.24,39.5,536539,456438,138316,91900,1774,37934,220,20161,357253,376501,87378,193882,72684,30293,42391,214218,75326,37700,37626,48921,102837,100336,132416,107251,588033,79632,37187,720448,14306,19508,243277,250482,6639,9871,34702,38387,9
2016,Connecticut,CT,5,179252,129801,309053,58.0,42.0,290166,313729,603895,714565,51.18,41.6,583195,506879,125179,46575,982,25937,254,18143,349275,365290,49587,224663,44381,21122,23259,242513,46402,24814,21588,54251,141510,125172,99370,75383,587896,71628,33450,699218,22603,28746,256527,265905,4767,5023,15883,17717,9
2016,Delaware,DE,1,233554,172301,420617,55.53,40.96,366030,401350,767380,934695,54.81,39.6,647002,593565,82662,203027,3494,34428,461,25831,452416,482279,43979,310093,38629,17308,21321,342683,39098,19569,19529,71746,199461,174387,115770,79551,765110,93335,30648,908973,25538,34679,282121,289604,14970,20727,74854,83663,10
2016,Florida,FL,1,114079,255107,369186,30.9,69.1,300251,302672,602923,741949,61.23,38.3,571976,547282,45157,98794,3764,18574,834,33089,373722,368227,16903,276780,15280,8191,7089,268467,21378,12827,8551,51781,137453,181192,87125,46208,608435,79668,26023,707638,29743,33725,244762,242513,9871,11777,32337,35753,12
2016,Florida,FL,2,102801,231163,343362,29.94,67.32,296314,286816,583130,709130,58.88,41.4,580014,544784,43237,91856,3276,11896,537,16533,361348,347782,17574,272582,16390,7342,9048,260299,16839,9678,7161,70419,161697,150864,69033,45125,590906,103001,23843,662995,38689,47362,233304,234710,8953,10666,26257,28590,12
2016,Florida,FL,3,136338,193843,342700,39.78,56.56,288260,303566,591826,713474,57.91,37.1,542166,492389,63463,115090,1832,24007,759,21364,352751,360723,23787,253193,23306,11761,11545,261888,26127,15551,10576,55818,142852,146553,73207,50406,591193,107563,23691,678336,40190,45453,215276,218249,15709,19126,33984,36654,12
2016,Florida,FL,4,113088,287509,409662,27.61,70.18,303278,325317,628595,747076,65.17,39.3,615000,568331,57814,67590,1800,32233,374,22982,365877,381199,29821,255253,30538,17487,13051,267101,36043,22173,13870,36099,126149,163754,129831,68036,616438,79718,32092,731011,25091,30826,269959,277140,4166,5339,26974,27738,12
2016,Florida,FL,5,194549,108325,302874,64.23,35.77,273946,300419,574365,718313,52.73,33.4,329664,292239,53651,339446,1954,17926,914,19895,348730,369583,25862,241940,21919,10087,11832,265335,23290,11794,11496,71273,144894,146553,60786,28557,577835,105153,21824,686893,27132,32671,129583,125987,44397,58014,103052,118898,12
2016,Florida,FL,6,151051,213519,364570,41.43,58.57,298868,331431,630299,728594,57.84,47.3,609697,543446,84129,75580,2545,12391,411,14306,352308,376286,22364,260460,24361,14047,10314,280411,30907,20113,10794,57275,178651,179297,78502,42880,620386,90875,23549,716457,38174,45644,253578,264131,8652,11752,25029,26803,12
2016,Florida,FL,7,182039,171583,353655,51.47,48.52,307530,334285,641815,737984,55.1,36.3,582275,443573,171815,78877,1122,32222,408,21598,360570,377414,41200,244455,40509,22566,17943,255896,48861,29528,19333,38596,114182,160918,120785,62504,616622,101954,27244,714386,33391,39177,243443,246878,8518,9396,28214,29990,12
2016,Florida,FL,8,127127,246483,390561,32.55,63.11,298075,326497,624572,720695,62.53,47.6,602293,546056,71719,71883,2072,15315,486,18706,351185,369510,25625,255063,27221,15791,11430,269777,34490,22230,12260,51349,155567,179197,90277,56106,611553,81573,25168,712429,31336,40186,259619,264968,9208,9831,23993,27502,12
2016,Florida,FL,9,195311,144450,339761,57.48,42.52,315747,338101,653848,780261,51.96,37.2,588106,342455,303364,103549,2148,23637,446,24769,383176,397085,65823,228572,58429,28746,29683,239092,64687,34322,30365,77806,165314,161551,78086,36943,624470,111657,22483,769579,42727,52897,242048,242969,12305,15439,35017,38041,12
2016,Florida,FL,10,198491,107498,305989,64.87,35.13,314797,343975,658772,762103,46.45,35.0,428313,294664,196778,213742,1527,39247,494,26295,372520,389583,87651,201866,75597,37334,38263,215702,84602,43671,40931,68350,138757,151589,99729,46141,608906,94486,25049,752912,25941,32047,183521,181891,22641,28755,75934,82996,12
2016,Florida,FL,11,124713,258016,394719,31.6,65.37,307597,336335,643932,727833,61.3,55.0,640407,583080,70529,52727,2090,8276,385,15972,353453,374380,17500,273541,21388,12668,8720,293122,25552,17661,7891,70566,204958,182732,72645,40998,633888,76672,22425,709327,38621,47828,262994,279955,5246,6138,16106,19025,12
2016,Florida,FL,12,116110,253559,369669,31.41,68.59,297248,333035,630283,729430,58.65,46.3,650195,579589,84838,33599,2459,17818,374,17363,351550,377880,28237,247877,30963,18408,12555,272082,37175,23778,13397,54164,166967,173788,94554,48739,614146,83170,26003,719188,32732,42406,275213,290980,2656,2639,13575,13713,12
2016,Florida,FL,13,184693,171149,355842,51.9,48.1,301739,332744,634483,711119,56.08,46.3,567324,513985,65939,88398,2130,24502,685,19747,343122,367997,35707,243973,37244,20522,16722,265165,42228,25351,16877,55875,159025,170254,97158,53004,610065,72685,26385,698684,33303,40693,236824,246903,11982,14114,28592,31594,12
2016,Florida,FL,14,195789,121088,316877,61.79,38.21,305267,336849,642116,739946,49.35,36.0,516894,347790,213647,136497,2412,31643,378,22432,358806,381140,71018,213786,62452,29029,33423,234553,66766,35530,31236,59876,130499,136693,106486,63942,605250,86466,26268,726412,34258,39067,214551,218790,19086,25079,42925,47474,12
2016,Florida,FL,15,135475,182999,318474,42.54,57.46,293377,317515,610892,745465,52.13,38.2,560714,444091,156122,107467,2424,21891,386,22735,365600,379865,41727,236998,38323,18056,20267,255124,40083,22308,17775,64524,159825,155352,84139,40417,600617,94929,26305,733143,33895,40478,236727,241263,9826,11930,40302,42443,12
2016,Florida,FL,16,155262,230654,385916,40.23,59.77,307856,346285,654141,760542,59.0,46.4,641317,542270,126655,64785,2165,14617,451,14651,366299,394243,52691,244784,43864,19208,24656,271050,49722,25513,24209,58837,160034,166558,104964,67069,635257,77099,27353,750745,31821,40756,272419,288453,6296,8090,22933,26011,12
